lon,lat
-122.56656,38.45751
-122.55939,43.08786
-122.55632,42.99838
-122.55417,43.14084
-122.5519,40.58571
-122.54818,42.06397
-122.54089,38.34092
-122.54029,43.0774
-122.53105,40.57644
-122.52498,42.05964
-122.52163,43.06458
-122.51799,43.0935
-122.51621,41.20672
-122.5153,38.43713
-122.51247,41.21258
-122.51179,41.21303
-122.51126,41.21261
-122.50884,38.43808
-122.50462,43.18854
-122.50278,41.31894
-122.49709,41.2936
-122.49672,41.18104
-122.49548,38.00369
-122.49471,42.75571
-122.49285,37.65395
-122.49185,41.2839
-122.48295,43.13217
-122.48267,42.0687
-122.48197,43.11191
-122.46772,42.7953
-122.45961,43.10755
-122.45588,42.4676
-122.45099,37.48184
-122.44899,42.18325
-122.44628,43.22576
-122.44118,37.86124
-122.44052,37.86247
-122.44028,37.85776
-122.43858,42.65571
-122.43836,39.02108
-122.42733,42.67796
-122.42571,37.8668
-122.42531,37.86578
-122.42529,37.86162
-122.4252,40.82982
-122.42323,43.23153
-122.41935,42.2668
-122.41433,42.24421
-122.41327,41.4311
-122.40519,42.50146
-122.40403,40.84733
-122.39131,43.16484
-122.38913,40.57152
-122.38848,40.87229
-122.38813,40.87955
-122.38328,37.71598
-122.38042,41.23528
-122.38004,43.23815
-122.37822,40.8877
-122.37702,41.2122
-122.37079,38.92774
-122.37074,40.88721
-122.37036,40.57573
-122.3692,40.88785
-122.36716,42.30423
-122.36682,42.30694
-122.35418,40.8429
-122.34893,37.15681
-122.34721,42.38135
-122.34696,42.3808
-122.34674,41.28036
-122.3461,40.84929
-122.33667,42.87791
-122.33523,42.64589
-122.33433,42.70256
-122.33004,42.68545
-122.32977,43.05633
-122.3292,37.2104
-122.32727,43.10651
-122.32655,42.8849
-122.32463,42.60077
-122.32232,42.39333
-122.32066,40.80018
-122.31927,42.63813
-122.31794,41.32186
-122.31392,40.4541
-122.31338,43.11646
-122.31261,41.1514
-122.31195,41.15304
-122.31171,41.15238
-122.31168,41.15332
-122.30829,41.1495
-122.30823,41.15404
-122.30407,37.27363
-122.303,43.24804
-122.29501,42.75615
-122.29412,37.19893
-122.29162,43.2456
-122.28875,38.62736
-122.2883,38.62555
-122.28762,38.6275
-122.28677,38.62348
-122.28307,41.35274
-122.28017,41.15952
-122.27729,37.10113
-122.27162,37.28812
-122.27069,37.17969
-122.26944,37.11318
-122.26939,37.11535
-122.26811,37.13336
-122.26161,37.91006
-122.26047,37.91024
-122.25901,37.26903
-122.25896,40.82545
-122.25889,40.75987
-122.25606,40.86558
-122.25458,40.826
-122.25384,40.75418
-122.2535,38.27817
-122.25314,41.34398
-122.25262,40.86762
-122.25132,38.27746
-122.24922,38.27772
-122.24683,40.92772
-122.24618,40.93609
-122.24275,40.916
-122.23624,37.25905
-122.23602,40.8746
-122.2339,40.73211
-122.23351,41.35311
-122.23075,43.24846
-122.23044,37.88373
-122.23014,42.93632
-122.22983,40.73066
-122.2297,40.73071
-122.22966,40.72856
-122.22963,40.72857
-122.22891,42.24971
-122.22866,37.13239
-122.22534,40.88853
-122.21924,37.25415
-122.21902,37.25452
-122.21859,37.25473
-122.21854,38.52465
-122.21786,37.25329
-122.21667,37.33752
-122.2157,38.52381
-122.21371,38.52267
-122.21089,37.17625
-122.21068,40.18814
-122.21049,41.38859
-122.20961,37.14846
-122.20767,37.1764
-122.2066,37.15757
-122.20655,41.79628
-122.20577,37.17638
-122.2046,37.17996
-122.20456,38.51186
-122.2033,41.35449
-122.20311,37.15576
-122.20285,41.79273
-122.20265,37.15756
-122.20148,37.15917
-122.19893,38.50258
-122.19686,37.85008
-122.19628,41.40927
-122.19291,37.2579
-122.18754,42.00435
-122.18604,42.99393
-122.18065,37.82812
-122.1805,42.93372
-122.17898,41.39634
-122.17681,37.81565
-122.17614,40.74963
-122.17592,41.39432
-122.17278,41.39236
-122.17079,41.14312
-122.17059,42.89021
-122.1704,41.39114
-122.16477,41.38761
-122.16003,37.81417
-122.1571,37.94513
-122.15709,37.21386
-122.15654,37.9405
-122.15421,37.31864
-122.15362,37.3188
-122.15247,37.25988
-122.15219,41.38795
