lon,lat
-122.69164,47.05798
-122.69114,45.60988
-122.69047,48.00907
-122.68989,48.85841
-122.68891,49.2642
-122.68859,43.88376
-122.6878,48.22215
-122.68726,42.66511
-122.68643,47.92256
-122.68602,47.95084
-122.6833,45.29843
-122.6831,37.91014
-122.68246,45.93945
-122.68074,48.24023
-122.67886,48.49117
-122.67874,48.22064
-122.67771,45.60823
-122.67726,47.52914
-122.67544,48.48947
-122.67543,45.60702
-122.67384,47.5312
-122.67314,45.85981
-122.67245,47.53176
-122.67244,45.51029
-122.67224,43.87103
-122.67196,45.85713
-122.67174,45.4845
-122.67169,45.85911
-122.6715,45.50748
-122.67132,48.15826
-122.67129,48.73181
-122.67065,42.67883
-122.67058,45.47989
-122.67043,45.47826
-122.67033,48.56853
-122.6699,45.47853
-122.6688,45.60832
-122.66845,45.47564
-122.66844,45.47551
-122.66729,45.49883
-122.66646,47.40698
-122.66423,45.50392
-122.66406,45.46501
-122.66392,45.60773
-122.66384,45.60379
-122.66356,44.40982
-122.66257,45.47463
-122.66205,48.39897
-122.66106,45.46025
-122.66059,45.60357
-122.66005,45.60724
-122.66001,45.41038
-122.65995,47.60865
-122.65828,45.60361
-122.65799,45.60374
-122.65542,45.60616
-122.6526,45.33881
-122.6515,48.41656
-122.65037,45.43103
-122.65019,47.90073
-122.64968,45.33856
-122.64957,45.33856
-122.64797,47.73241
-122.64775,47.53813
-122.64762,45.58372
-122.64748,47.73361
-122.64646,47.73291
-122.6456,47.53915
-122.64504,47.72611
-122.6445,48.51134
-122.64408,47.54025
-122.64402,47.72657
-122.64377,48.41703
-122.64321,45.44237
-122.64298,49.20184
-122.64212,47.54141
-122.64104,47.7236
-122.6403,47.54125
-122.63982,47.72511
-122.63812,41.33377
-122.6381,46.51599
-122.63768,38.94864
-122.63756,47.54382
-122.63754,45.93618
-122.63605,45.60185
-122.63556,47.8667
-122.63381,48.28542
-122.63374,45.61244
-122.63321,42.67832
-122.63311,42.67838
-122.6323,48.28511
-122.63225,48.28498
-122.6316,47.13892
-122.63115,48.39679
-122.63093,48.40258
-122.62991,47.1625
-122.62883,48.47518
-122.62771,48.39845
-122.62647,45.60165
-122.62527,48.52845
-122.62482,48.28754
-122.6245,47.70464
-122.62416,47.70434
-122.62257,48.40117
-122.62233,48.40106
-122.62227,48.40111
-122.6222,48.40117
-122.62218,47.56325
-122.6205,45.93658
-122.61901,45.60118
-122.61885,45.6012
-122.6187,45.60122
-122.61825,48.44263
-122.61661,45.37719
-122.61651,45.37724
-122.61614,47.65197
-122.61613,47.65202
-122.61415,48.65872
-122.61409,47.65177
-122.61304,45.61185
-122.61191,48.07897
-122.61144,44.42467
-122.61143,47.29076
-122.60964,48.51202
-122.60737,45.373
-122.60686,47.85693
